id,href,title,img,price,area,location,content,date
27805188,/ban-nha-biet-thu-lien-ke-duong-3-2-2-phuong-12-11-prj-la-vida-residences/hung-thinh-mo-ban-du-an-resideces-3-2-tp-vung-tau-pho-gia-chi-5-5-ty-pr27805188,"Hưng Thịnh mở bán dự án La Vida Resideces, đường 3/2 tp vũng tàu, nhà phố, biệt thự giá chỉ 5.5 tỷ",https://file4.batdongsan.com.vn/crop/350x232/2020/11/16/20201116110215-132d_wm.jpg,,86 m²,"Vũng Tàu, Bà Rịa Vũng Tàu","
                        Siêu phẩm phú mỹ hưng Vũng Tàu - khu đô thị kiểu mẫu độc Tôn tại thành phố Vũng Tàu. Lavida Residences. Chuẩn sống smartcity. Giữ chỗ chính thức 100tr/căn. Mặt tiền 3 Tháng 2, F. 12, Tp. Vũng Tàu. Gi
                    ",11/16/2020 14:20:32
27807817,/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-cat-lai-prj-can-ho-citi-alto/-ban-gap-ch-citialto-trung-tam-q2-dt-52m2-2pn-2wc-thanh-toan-theo-dot-gia-re-nhat-pr27807817,"Cần bán gấp CH Citi Alto trung tâm Q2 - DT: 52m2 (2PN, 2WC) - Thanh toán theo đợt - Giá rẻ nhất",https://file4.batdongsan.com.vn/crop/350x232/2020/11/16/20201116130130-e987_wm.jpg,,52 m²,"Quận 2, Hồ Chí Minh","
                        * Chủ đầu tư Kiến Á uy tín với những dự án đã phát triển như: Căn hộ cao cấp Imperia An Phú, biệt thự Ventura, nhà phố Citi Bella 1 và 2, căn hộ Citi Home, Lavila...* Tiện ích cao cấp đầy đủ: Hồ bơi,
                    ",11/16/2020 14:09:55
25125597,/ban-dat-duong-kha-van-can-phuong-hiep-binh-chanh/ban-lo-q-thu-duc-dtsd-650m2-gia-55-ty-thuong-luong-it-khu-vuc-kinh-doanh-tot-pr25125597,"Bán lô đất 473 Kha Vạn Cân, Thủ Đức, DTSD 650m2, giá 60tỷ, thương lượng ít, khu vực kinh doanh tốt",https://file4.batdongsan.com.vn/crop/350x232/2020/04/09/i0KbgCmc/20200409094545-84c4_wm.jpg,,486 m²,"Thủ Đức, Hồ Chí Minh","
                        Bán lô đất 473 Kha Vạn Cân, Phường Hiệp Bình Chánh, Quận Thủ Đức.Chính chủ cần bán Lô Đất 650m2 được công nhận 486m2 (14.5x33.5m) trên sổ.Giá 60 tỷ (thương lượng nhẹ. Quý khách có ý định trả sâu vui 
                    ",11/16/2020 14:03:38
27442356,/ban-can-ho-chung-cu-duong-thanh-xuan-13-phuong-thanh-xuan-prj-picity-high-park/-du-an-lon-nhat-dep-nhat-quan-12-nhan-booking-1-tang-voucher-den-150tr-pr27442356,"Picity High Park - dự án lớn nhất, đẹp nhất quận 12 - nhận booking Park 1, tặng voucher đến 150tr",https://file4.batdongsan.com.vn/crop/350x232/2020/10/16/20201016164751-6940_wm.jpg,,57 m²,"Quận 12, Hồ Chí Minh","
                        Picity High Park dự án lớn nhất, đẹp nhất quận 12 - nhận booking Park 1, tặng voucher đến 150 triệu. - Quy mô: 86.000m2. - Số block: 6 block. - Số căn hộ: 2446 căn. - Số tầng: 15 - 18 tầng. - Đơn vị 
                    ",11/16/2020 13:30:54
27805771,/ban-can-ho-chung-cu-duong-dai-tu-phuong-dai-kim-prj-eco-lake-view/ban-co-i-sinh-loi-cao-pr27805771,"Chính chủ bán căn hộ chung cư Eco Lake View HH03 B, 604 cơ hội sinh lời cao",https://file4.batdongsan.com.vn/crop/350x232/2020/11/16/20201116112424-a4fc_wm.jpg,,74.5 m²,"Hoàng Mai, Hà Nội","
                        604 HH3B - Eco Lake View 32 Đại Từ, Hoàng Mai, Hà Nội.
 
 * Thông tin mô tả:
 - Diện tích: 74.5m2 2PN + 2WC sổ đỏ chính chủ.
 
 
 Bên cạnh dự án Aeon Hoàng Mai, bệnh viện Thu Cúc, đường Vành Đai 2,5 
                    ",11/16/2020 13:15:15
27804611,/ban-dat-duong-so-18-phuong-hiep-binh-chanh/ban-can-goc-2-mat-tien-18-p-thu-duc-lien-he-0908-983-433-ms-tuyet-pr27804611,"Bán đất căn góc 2 mặt tiền đường số 18, P. Hiệp Bình Chánh, Thủ Đức. Liên hệ: 0908.983.433 Ms Tuyết",https://file4.batdongsan.com.vn/crop/350x232/2020/11/16/D0NxtmbK/20201116105300-54ed_wm.jpg,,491 m²,"Thủ Đức, Hồ Chí Minh","
                        Bán đất căn góc 2 mặt tiền đường số 18, Phường Hiệp Bình Chánh, Thủ Đức, cách Đại lộ Phạm Văn Đồng 300m, cách TTTM Giga Mall 500m. - Pháp lý: Chính chủ. Sổ hồng đầy đủ. - Diện tích: 491m2 (100% thổ c
                    ",11/16/2020 12:35:17
27807127,/ban-can-ho-chung-cu-duong-quoc-lo-13-phuong-binh-hoa-prj-astral-city/nhan-booking-50-suat-noi-tang-view-landmark-dep-nhat-du-an-lien-he-0911888843-zalo-pr27807127,Nhận booking 50 suất nội bộ tầng view Landmark đẹp nhất dự án Astral City. LH: 0911888843 (Zalo),https://staticfile.batdongsan.com.vn/images/no-image.png,,56 m²,"Thuận An, Bình Dương","
                        Chủ đầu tư phát đạt ra mắt thị trường Astral City tại mặt tiền Quốc Lộ 13. Tạo ra cơn địa chấn tại thị trường căn hộ Bình Dương. Liên hệ PKD để hỗ trợ tư vấn. 0911888 843. + Khu đô thị thương mại hạt
                    ",11/16/2020 12:08:58
27805655,/ban-nha-biet-thu-lien-ke-duong-tan-mai-phuong-thinh-liet-prj-louis-city-hoang-mai/ban-can-goc-vuon-hoa-lon-gia-chi-bang-can-thuong-lh-0962686500-pr27805655,"Bán căn nhà phố đường lớn - Louis Tân Mai, tiếp giáp 2 ngã tư, thuận lợi kinh doanh. 0962686500",https://file4.batdongsan.com.vn/crop/350x232/2020/11/16/20201116112148-9bb1_wm.jpg,,95 m²,"Hoàng Mai, Hà Nội","
                        Bán nhà phố Louis City, đường Tân Mai, Đền Lừ. * Đặc điểm: Căn nhà phố có hướng mát mẻ (đông ấm - hè mát). Trong bán kính 50 bước chân quanh nhà kết nối Clubhouse, TTTM, bãi đỗ xe, tiệm cận 2 ngã ba 
                    ",11/16/2020 11:23:54
22349985,/ban-can-ho-chung-cu-duong-phuc-loi-phuong-giang-bien-1-prj-chung-cu-ruby-city-ct3/-ck-khung-ngay-mo-ban-chi-tu-900-tr-tra-gop-20-nam-dt-41-45-50-59-63m2-pr22349985,Ruby CT3 Phúc Lợi chỉ từ 930 triệu,https://file4.batdongsan.com.vn/crop/350x232/2020/07/07/TtqBvUYt/20200707162149-9823_wm.jpg,,48 m²,"Long Biên, Hà Nội","
                        Ruby City CT3 Phúc Lợi dự án dẫn đầu phân khúc căn hộ chất lượng tốt giá bình dân, chỉ từ 930 triệu/ căn hộ 2 phòng ngủ đã có VAT và nội thất hoàn thiện liền tường. Chính sách vay trả góp hợp lý nhất
                    ",11/16/2020 10:52:08
27800364,/ban-dat-xa-phu-thanh-4/chin-chu-can-ban-932-m-trong-cay-trong-do-co-100-tho-cu-gia-4-5-ty-pr27800364,"Chính chủ cần bán 932m2 đất trồng cây, trong đó có 100m2 thổ cư , giá 4,5 tỷ.",https://file4.batdongsan.com.vn/crop/350x232/2020/11/16/20201116073818-aabe_wm.jpeg,,932 m²,"Nhơn Trạch, Đồng Nai","
                        Chính chủ cần tiền bán 932m2 đất trồng cây, trong đó có 100m2 là thổ cư. - Mặt tiền chính khu Bàu Sen, ngay gốc cây xăng Bảo Uyên đi vào 500 m. - Đất gần đường Vành Đai 3, đi về Q9, đường hiện hữu tr
                    ",11/16/2020 10:43:43
