id,href,title,img,price,area,location,content,date
27849328,/ban-nha-biet-thu-lien-ke-duong-huong-lo-2-xa-long-hung-6-prj-aqua-city/can-ban-gap-view-song-du-an-dau-tu-sinh-loi-cao-cam-ket-cho-e-den-60-thang-pr27849328,"Cần bán gấp biệt thự view sông dự án Aqua City, đầu tư sinh lời cao, cam kết cho thuê đến 60 tháng",https://file4.batdongsan.com.vn/crop/350x232/2020/11/19/20201119092122-7c6f_wm.jpg,,240 m²,"Biên Hòa, Đồng Nai","
                        Cập nhật giỏ hàng hot hàng ngày nhà phố, biệt thự, nhà phố thương mại (shophouse) dự án khu đô thị sinh thái thông minh Aqua City cam kết giá tốt nhất thị trường, thông tin chính xác chuyên nghiệp và nhanh chóng. * Cam kết thuê lên đến 60 tháng.* The Suite: - Nhà phố 8x20m giá 6.35 tỷ. - Shophouse 6x20m giá 7.5 tỷ. - Biệt thự song lập 10x20m giá 7.9 tỷ. - Biệt thự đơn lập view 
                    ",11/19/2020 09:27:13
27524121,/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-prj-chung-cu-the-nine/chu-dau-tu-truc-tiep-mo-ban-du-an-so-09-096-195-5858-pr27524121,Chủ đầu tư trực tiếp mở bán dự án The Nine số 09 Phạm Văn Đồng ân hạn gốc lãi 0% đến khi nhận nhà,https://file4.batdongsan.com.vn/crop/350x232/2020/10/23/20201023162631-6489_wm.jpg,,90 m²,"Cầu Giấy, Hà Nội","
                        Trực tiếp chủ đầu tư GP. Invest mở bán 2 tầng căn hộ đầu tiên và đẹp nhất tại dự án chung cư cao cấp The Nine, số 9 Phạm Văn Đồng, Cầu Giấy, Hà Nội.- Vị trí: Trung tâm quận Cầu Giấy, hai mặt đường Ph
                    ",11/19/2020 09:23:05
27848323,/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/chiet-khau-12-mien-lai-36-thang-full-noi-that-voi-gia-tot-nhat-tu-pkd-cdt-0933028855-pr27848323,"Chiết khấu 12%, miễn lãi 36 tháng, full nội thất với giá tốt nhất The Manor từ PKD CĐT: 0933028855",https://file4.batdongsan.com.vn/crop/350x232/2020/11/19/20201119085038-005e_wm.jpg,,75 m²,"Hoàng Mai, Hà Nội","
                        Chính sách ưu đãi tốt nhất từ CĐT với shophouse, biệt thự dự án The Manor Central Park:- Thanh toán theo tiến độ chiết khấu 5% giá trị. - Chiết khấu 12% khi khách hàng thanh toán sớm 95% GTCH. - Chiế
                    ",11/19/2020 09:08:15
27829417,/ban-can-ho-chung-cu-duong-tran-thu-do-phuong-hoang-liet-prj-green-park-tran-thu-do/phong-kdcdt-du-an-dong-quy-chi-tu-1-4-ty-tang-5-chi-vang-lien-he-0962618296-pr27829417,"Phòng KD CĐT dự án Phương Đông Green Park quỹ căn chỉ từ 1,4 tỷ tặng 5 chỉ vàng liên hệ 0962618296",https://file4.batdongsan.com.vn/crop/350x232/2020/11/17/20201117180322-a6ae_wm.jpg,,79.2 m²,"Hoàng Mai, Hà Nội","
                        - Phòng KD CĐT mở bán quỹ căn cuối cùng của dự án ưu đãi tốt nhất cho khách hàng. - Tặng đến hơn 5 chỉ vàng cho khách đặt cọc căn hộ. - Hỗ trợ LS 0% ân hạn nợ gốc cho đến khi nhận nhà. - Chiết khấu đến 4.5% với khách hàng thanh toán sớm. -------------------------------------- - Giá chỉ từ 1,4 tỷ sở hữu căn hộ 2 ngủ. --------------------------------------------- * Dự án Phương Đ
                    ",11/19/2020 09:04:49
27330692,/ban-dat-nen-du-an-xa-hong-thai-4/-garden-lh-0568-666-888-de-gia-tot-de-dau-tu-ngay-hom-nay-chi-voi-50-000d-m2-pr27330692,"Đất Hồng Thái Garden, LH 0568.666.888 để giá tốt để đầu tư ngay hôm nay chỉ với 60.000đ/m2",https://file4.batdongsan.com.vn/crop/350x232/2020/10/08/20201008083814-8abe_wm.jpg,,5000 m²,"Bắc Bình, Bình Thuận  ","
                        Hồng Thái Garden - tổng quy mô: 10.000 ha đất nông nghiệp. Vị trí đắc địa, liền kề các dự án quy mô lớn: Safari Rạng Đông 3300ha, Nông thị Dubai Việt Nam 1284ha... Hạ tầng được Chính phủ đầu tư mạnh:
                    ",11/19/2020 08:56:51
27614306,/ban-nha-rieng-duong-nguyen-van-vy-phuong-12-10/ban-so-64-p-12-q-tan-binh-pr27614306,"Bán nhà số 64 Nguyễn Văn Vỹ, P. 12, Q. Tân Bình",https://file4.batdongsan.com.vn/crop/350x232/2020/10/31/20201031154039-b2e9.jpg,,59 m²,"Tân Bình, Hồ Chí Minh","
                        Nhà mới còn mùi sơn! Nhà 1 trệt + 2 lầu tại 64 Nguyễn Văn Vỹ P12, Quận Tân Bình. DT: 59m2 (4,2 x 12,5m) nở hậu 4,33m. 1 khách + bếp + phòng thờ + 3PN + 3WC. Khu an ninh, sạch sẽ. Giá 7 tỷ (thương lượ
                    ",11/19/2020 08:53:18
27842858,/ban-can-ho-chung-cu-duong-thuy-khue-phuong-thuy-khue-prj-sun-grand-city/chinh-chu-ban-gap-1-png-ngu-truoc-tet-pr27842858,"Chính chủ cần bán gấp căn hộ 1 phòng ngủ trước Tết Dự án Sun Grand City, Tây Hồ, Hà Nội",https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118162117-6984_wm.jpg,,53.12 m²,"Tây Hồ, Hà Nội","
                        Do gia đình em cần chuyển công tác vào Sài Gòn sinh sống và làm việc trong đó nên có nhu cầu chuyển nhượng lại căn hộ S1 18 05. - Tòa S1, tầng 18, căn số 05. - Diện tích: 53,12 m2. - Ban công: Hướng 
                    ",11/19/2020 08:44:44
27847454,/ban-dat-duong-dai-lo-binh-duong-phuong-phu-cuong-1/can-ban-2-nen-cha-me-cho-tai-dt-108m2-va-150m2-so-hong-gia-870tr-nen-gan-kcn-cho-pr27847454,"Cần bán 2 nền đất cha mẹ cho tại Bình Dương, DT: 108m2 và lô 150m2 sổ hồng, gần KCN, chợ",https://file4.batdongsan.com.vn/crop/350x232/2020/11/21/20201121080331-7568_wm.jpg,,108 m²,"Thủ Dầu Một, Bình Dương","
                        - Hiện tại cha mẹ tôi có cho 2 nền đất tại trung tâm Bình Dương không sử dụng nên cần bán gấp cách Sài Gòn tầm 30 đến 40 phút đi xe ngay khu công nghiệp trường đại học Việt Đức. Liên hệ trực tiếp: 09
                    ",11/19/2020 08:19:56
27846739,/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-long-thanh-my-prj-vinhomes-grand-park-quan-9/ban-re-nhat-1pn-1-2-ty-2pn-1-65-ty-3pn-gia-2-50-ty-0977771919-pr27846739,GIỎ HÀNG THÁNG 11 VINHOMES GRAND PARK RAINBOW S1 - S2 - S3 - S5 - ORIGAMI S9 - S7 - S8 - S10 - S6,https://file4.batdongsan.com.vn/crop/350x232/2020/11/19/20201119060730-9d32_wm.jpg,,Không xác định,"Quận 9, Hồ Chí Minh","
                        Vinhomes Grand Park cập nhật giỏ hàng S1 - S2 - S3 - S5 + CSBH S7 - S8 - S9 mới nhất nhận booking Origami S6 - S10. CSBH chưa từng có, chỉ thanh toán 15%/2 năm, hỗ trợ vay lên đến 80% - ân hạn gốc + 
                    ",11/19/2020 06:07:47
27845828,/ban-nha-biet-thu-lien-ke-duong-ngoc-thuy-phuong-ngoc-thuy-prj-khai-son-hill/khong-tiec-khi-mua-o-ha-noi-ma-chua-nghe-donal-trum-noi-xem-ngay-du-an-long-bien-pr27845828,"Không tiếc khi mua nhà ở Hà Nội, xem ngay dự án Khai Sơn Hill Long Biên",https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118213155-ed40_wm.jpg,,408 m²,"Long Biên, Hà Nội","
                        Có người đã từng nói: ""Đôi khi những thương vụ đầu tư tốt nhất là chính là nhưng thương vụ mà bạn không làm"". Vậy làm gì để không hối tiếc khi nhà tại Hà Nội?Bạn mua nhà để làm gi? - Bạn đầu tư nhắm sinh lời. - Bạn đầu tư mua nhà Hà Nội để giữa an toàn vốn khi mọi kênh đầu tư đều bấp bênh và sụt giảm lãi suất. - Bạn đầu tư mua nhà để chọn làm nơi an cư lạc nghiệp, để sống trong
                    ",11/18/2020 21:43:11
